source_id,z,m1_Msun,m2_Msun,total_mass_Msun,chirp_mass_Msun,q,DL_Mpc,t_c_yr,f_gw_start_hz,f_gw_isco_hz,Lambda,Beta,iota,psi_rad,var_phi,phi_c,eccentricity,engine,score_proxy,signal_rss,signal_max,catalog_kind,population_model,population_weight,observer_rate_weight_proxy,original_row_number,original_m1_Msun,original_m2_Msun,spin1,spin2,spin_angle_alpha,spin_angle_beta,spin_angle_gamma,spin_plane_psi,final_spin,final_mass_Msun,kick_velocity_km_s,escape_velocity_halo_km_s,escape_velocity_baryon_km_s,cluster_mass_Msun,disk_stars_mass_Msun,disk_gas_mass_Msun,bulge_stars_mass_Msun,bulge_gas_mass_Msun,nuclear_star_cluster_mass_Msun,reservoir_mass_Msun,final_halo_mass_Msun
Q3nod_K16_100_stratifiedtc_0021,3.28834,179814.0,155713.0,335527.0,145594.0173831602,0.8659670548455627,28834.181813104537,0.1947915612862173,0.0001026104927672019,0.0030560251258002664,4.024817591202699,-0.7069304172057645,1.9504230733605257,1.750103316557734,2.3568000489385934,6.000851072576741,0.0,bhb_EccFD,346.6901084020867,,,K16_Q3nod_100_stratifiedtc_from_500,Q3nod,0.000101397,209.54227757089103,9081,179814.0,155713.0,0.765783,0.71582,0.143971,0.0956075,0.149771,5.09853,0.896003,307919.0,152435.0,149237.0,18064.4,14384400000.0,558614.0,225601000.0,9041230.0,19.1946,17242.6,18.1417,125893000000.0
Q3nod_K16_100_stratifiedtc_0022,4.8712,35403.5,1104.13,36507.63,4393.019359780371,0.03118702953097858,45843.09737158413,0.2008583915846752,0.0007432947245352432,0.020514601742607316,0.2939109516322663,0.049374198358921255,2.1724835647807983,2.90056414658607,3.5600493886575264,4.415818594550904,0.0,bhb_EccFD,4.030108456675948,,,K16_Q3nod_100_stratifiedtc_from_500,Q3nod,0.000101397,129.13662408724014,8986,35403.5,1104.13,0.813963,0.589332,0.0252401,0.125005,0.149587,0.0420129,0.840958,36330.1,14937.7,116614.0,4893.16,4026860000.0,705894.0,140748000.0,442353.0,18.23,1201.88,0.106797,125893000000.0
Q3nod_K16_100_stratifiedtc_0023,7.73761,63358.4,11523.4,74881.8,22037.16118423766,0.18187643627364328,78243.97371821468,0.2247606463214809,0.0002028561812867935,0.006720547789929733,0.882065713872944,0.41998192674201335,2.075613598984305,2.0945768595723004,1.4622875107737723,4.6737447778725665,0.0,bhb_EccFD,28.33055653357021,,,K16_Q3nod_100_stratifiedtc_from_500,Q3nod,1.52745e-06,0.9405787831168237,11962,63358.4,11523.4,0.477639,0.673644,0.117594,0.132875,0.0745543,5.20444,0.697778,72896.6,161791.0,96097.7,3435.03,995176000.0,53053.1,36551800.0,94975.4,19.3523,1446.44,0.0872397,12589300000000.0
Q3nod_K16_100_stratifiedtc_0024,4.42212,143935.0,94022.2,237957.2,100818.0568402378,0.6532268037655886,40932.89117080269,0.2261693085448402,0.0001054256426414234,0.003408047430785742,4.102545332172165,1.1985068783106914,2.516471756202972,0.8894581684933173,0.02000353627227671,0.4700813603656917,0.0,bhb_EccFD,199.2526761969642,,,K16_Q3nod_100_stratifiedtc_from_500,Q3nod,0.0001252,181.90317763745833,82780,143935.0,94022.2,0.613203,0.0292203,0.144223,0.10999,0.122631,1.3359,0.802995,223148.0,257017.0,102065.0,23470.2,3157660000.0,0.0,6.33816,268648.0,22927400.0,741.186,76.9624,63095700000.0
Q3nod_K16_100_stratifiedtc_0025,6.64502,794161.0,73036.8,867197.8,186400.27216394644,0.0919672459362774,65713.56903355262,0.2331935218982515,5.7265311507769e-05,0.0006632493178632461,0.7508021789206666,-0.6689155579555662,0.6227829331638304,2.952411501760771,1.1881935620969597,2.2013046829837455,0.0,bhb_EccFD,407.9885514165543,,,K16_Q3nod_100_stratifiedtc_from_500,Q3nod,3.62675e-05,28.826867994170193,62115,794161.0,73036.8,0.654967,0.976503,0.100497,0.0801569,0.130271,5.40119,0.7558,854344.0,80379.2,113291.0,5811.58,2367240000.0,116868.0,42417800.0,470177.0,132056.0,846.492,1251.82,398107000000.0
Q3nod_K16_100_stratifiedtc_0026,5.18666,849316.0,113155.0,962471.0,247154.37484347328,0.1332307409727357,49325.13691028716,0.2478819010518684,5.355732614265237e-05,0.0007384646376834151,2.2726546778018135,-0.3394838643359047,1.0560287926984873,1.1713803898619797,2.099383018690999,5.813994946234729,0.0,bhb_EccFD,584.5906668257087,,,K16_Q3nod_100_stratifiedtc_from_500,Q3nod,1.905e-06,2.2184672974524617,2502,849316.0,113155.0,0.997993,0.991759,0.272507,0.158751,0.146615,4.0756,0.998,931846.0,148824.0,305273.0,49940.4,92153900000.0,280958.0,569372000.0,100018000.0,7.44928,118847.0,8.5113,10000000000000.0
Q3nod_K16_100_stratifiedtc_0027,4.30823,197490.0,56296.5,253786.5,88454.96189741697,0.2850600030381285,39697.121927779925,0.2626533404779647,0.0001096131055856066,0.003264039132254785,2.3621281692429585,-0.7064494473060077,2.362092567015585,1.3441728606708383,3.556743898501438,6.175161868162924,0.0,bhb_EccFD,163.6574777156611,,,K16_Q3nod_100_stratifiedtc_from_500,Q3nod,6.88948e-06,10.3579888715406,41039,197490.0,56296.5,0.722919,0.948541,0.167414,0.0686901,0.0989786,3.25365,0.874942,240930.0,236022.0,186707.0,66083.5,12396900000.0,1.97017e-05,214.868,7973510.0,248865000.0,8753.79,10.6413,2511890000000.0
Q3nod_K16_100_stratifiedtc_0028,2.36837,60182.1,1172.97,61355.07,5645.240575917024,0.01949034679746968,19444.98626892529,0.2639131771987767,0.0008117816531975109,0.021276655348548012,2.953846437538402,-0.996651945603691,1.7573486073807096,2.4373468621667467,2.7500476339596744,0.8380920849693232,0.0,bhb_EccFD,6.062553566651632,,,K16_Q3nod_100_stratifiedtc_from_500,Q3nod,0.000101397,279.4927171027865,9061,60182.1,1172.97,0.998,0.408282,0.149356,0.172063,0.139366,5.30003,0.998,61096.6,7267.93,185212.0,31201.9,28757100000.0,218113.0,114408000.0,28701000.0,19.6043,65793.5,1.4825,125893000000.0
Q3nod_K16_100_stratifiedtc_0029,1.91407,1883290.0,240764.0,2124054.0,535145.8224155761,0.1278422335381168,15013.613262474917,0.2816542305543252,5.042836166991223e-05,0.0007104083734607936,4.724227082590102,1.1794854734952536,2.7977469711951137,0.4077999203528926,0.681234222361857,0.29002935203208186,0.0,bhb_EccFD,1906.564696332594,,,K16_Q3nod_100_stratifiedtc_from_500,Q3nod,8.49747e-06,26.45940546270429,30890,1883290.0,240764.0,0.998,0.0150672,0.199121,0.137475,0.138135,1.61792,0.998,2060150.0,149536.0,429886.0,239640.0,301083000000.0,0.0,0.00470655,2697780000.0,1052490000.0,2521890.0,5985540.0,1995260000000.0
Q3nod_K16_100_stratifiedtc_0030,5.73565,47733.2,1635.29,49368.49,6262.665701864893,0.03425896441051512,55442.23715096426,0.2995312022036824,0.0004704879969953825,0.013223433917687289,3.172184314860785,0.8554858381978387,0.8580689758009562,0.7548154842760703,2.642659948078722,2.44817176525484,0.0,bhb_EccFD,5.577285236964723,,,K16_Q3nod_100_stratifiedtc_from_500,Q3nod,5.47354e-05,54.87575190277535,40224,47733.2,1635.29,0.758615,0.698364,0.202913,0.163219,0.135329,4.7944,0.793104,49120.6,17058.6,90074.4,4586.47,1488480000.0,88503.8,17415600.0,153190.0,18.8628,2854.04,0.406376,251189000000.0
