source_id,z,m1_Msun,m2_Msun,total_mass_Msun,chirp_mass_Msun,q,DL_Mpc,t_c_yr,f_gw_start_hz,f_gw_isco_hz,Lambda,Beta,iota,psi_rad,var_phi,phi_c,eccentricity,engine,score_proxy,signal_rss,signal_max,catalog_kind,population_model,population_weight,observer_rate_weight_proxy,original_row_number,original_m1_Msun,original_m2_Msun,spin1,spin2,spin_angle_alpha,spin_angle_beta,spin_angle_gamma,spin_plane_psi,final_spin,final_mass_Msun,kick_velocity_km_s,escape_velocity_halo_km_s,escape_velocity_baryon_km_s,cluster_mass_Msun,disk_stars_mass_Msun,disk_gas_mass_Msun,bulge_stars_mass_Msun,bulge_gas_mass_Msun,nuclear_star_cluster_mass_Msun,reservoir_mass_Msun,final_halo_mass_Msun
Q3d_K16_100_stratifiedtc_0031,0.943161,1000500.0,550119.0,1550619.0,640181.651457506,0.5498440779610195,6296.233117536055,0.2681252847437935,5.916186677816968e-05,0.0014593508612388596,2.802389515155677,0.4167945612643712,1.274708998450877,1.9460972871964435,5.898488455533096,4.907375284835512,0.0,bhb_EccFD,3469.768179601908,,,K16_Q3d_100_stratifiedtc_from_500,Q3d,1.28963e-05,40.19541879303548,3322,1000500.0,550119.0,0.998,0.998,0.135719,0.122204,0.0380534,4.49076,0.972201,1411880.0,305260.0,663871.0,500318.0,967687000000.0,18683.5,173161000.0,17211000000.0,5487660000.0,10656700.0,120822000.0,1258930000000.0
Q3d_K16_100_stratifiedtc_0032,2.66984,328097.0,315974.0,644071.0,280288.58781493997,0.9630505612669424,22468.33570678455,0.279220992722407,6.562021849819312e-05,0.001860341739842885,2.8936976830843695,0.2391833449932481,1.7176215698446622,1.3573410808764306,2.4628942847112616,3.650133143749061,0.0,bhb_EccFD,758.9417651266558,,,K16_Q3d_100_stratifiedtc_from_500,Q3d,5.47354e-05,137.6562536849816,13227,328097.0,315974.0,0.998,0.998,0.0280569,0.113883,0.107586,0.248142,0.96075,580381.0,163653.0,294806.0,41323.0,121433000000.0,27810800.0,3694840000.0,64742900.0,20792300.0,5664.03,69.4404,251189000000.0
Q3d_K16_100_stratifiedtc_0033,0.916911,1039510.0,749904.0,1789414.0,766581.6847849176,0.7214014295196776,6081.622143770967,0.304312697943299,5.084002640889342e-05,0.0012819197096969172,2.919798357808166,-0.5557297028948764,1.0184832120591618,1.2090791246825843,2.286001413038213,5.2110791099969616,0.0,bhb_EccFD,4285.995644943664,,,K16_Q3d_100_stratifiedtc_from_500,Q3d,6.88948e-06,21.199482927612827,13482,1039510.0,749904.0,0.998,0.998,0.152307,0.0848768,0.0786709,2.39594,0.964103,1617260.0,231932.0,835588.0,644307.0,1816740000000.0,5000.73,70108600.0,28778900000.0,64565900000.0,10504500.0,104543000.0,2511890000000.0
Q3d_K16_100_stratifiedtc_0034,2.8338,436956.0,263156.0,700112.0,293330.40769925853,0.6022482812914801,24136.073766474154,0.3073323019863932,5.986960226058523e-05,0.0016382366240764055,1.2846691651013187,0.9638475314384358,2.6631712403032024,0.2781408783956191,4.309684641454921,3.523483295462326,0.0,bhb_EccFD,771.1079648078753,,,K16_Q3d_100_stratifiedtc_from_500,Q3d,5.58037e-06,13.329759453483081,17159,436956.0,263156.0,0.190838,0.756047,0.180401,0.142805,0.109165,4.70226,0.766664,660782.0,117695.0,309059.0,148185.0,88313300000.0,18.6287,1246410.0,97382300.0,1508090000.0,360.515,211431.0,3162280000000.0
Q3d_K16_100_stratifiedtc_0035,3.7258,367388.0,217854.0,585242.0,244628.58654032182,0.5929807179330844,33445.14049276527,0.3137317035025223,5.839189171892365e-05,0.0015898742723606215,4.603651240596439,-0.7115101534079051,2.0933777403080303,2.416513747083905,2.4050496919118873,2.7912092913193174,0.0,bhb_EccFD,573.0681151203374,,,K16_Q3d_100_stratifiedtc_from_500,Q3d,1.905e-06,3.4270416129383494,668,367388.0,217854.0,0.461352,0.98948,0.0185381,0.099034,0.107231,0.161811,0.848707,545344.0,130685.0,222250.0,32870.5,30506700000.0,3850360.0,1159370000.0,28988800.0,8.86532,86827.6,0.0,10000000000000.0
Q3d_K16_100_stratifiedtc_0036,2.933,393443.0,321370.0,714813.0,309238.6758452926,0.8168146338859759,25152.405191365764,0.3181986238036746,5.627015120173986e-05,0.0015640737118203913,0.8130881671157995,-0.058819549282128715,0.835007719933659,2.5689747699786287,2.6266671571278413,3.367382767158466,0.0,bhb_EccFD,809.0377499160656,,,K16_Q3d_100_stratifiedtc_from_500,Q3d,8.49747e-06,19.669073591438934,9792,393443.0,321370.0,0.705174,0.86076,0.0642368,0.0555965,0.119777,0.0330349,0.902457,655286.0,220802.0,310478.0,172878.0,66548400000.0,29771100.0,559717000.0,25382500.0,2395410000.0,5447.16,17567.6,1995260000000.0
Q3d_K16_100_stratifiedtc_0037,5.55014,164179.0,122881.0,287060.0,123391.961979352,0.7484574762911212,53367.516021684685,0.3224078418632206,7.228747111340967e-05,0.002338569828689672,5.427334173953475,0.8367054734426796,1.7014316114782755,0.685808233763345,3.2777169705755864,5.538641730095759,0.0,bhb_EccFD,228.0311193615724,,,K16_Q3d_100_stratifiedtc_from_500,Q3d,1.04721e-05,11.03473556150596,6168,164179.0,122881.0,0.614377,0.342322,0.17076,0.119993,0.0938015,4.44253,0.831459,267459.0,160081.0,219303.0,14505.2,22699800000.0,4392570.0,1381400000.0,4650770.0,1989430.0,369.562,4590.28,1584890000000.0
Q3d_K16_100_stratifiedtc_0038,3.10626,503293.0,205672.0,708965.0,274708.8669872775,0.4086526138849537,26939.864452113103,0.3476834266048863,5.705353927920757e-05,0.001510436128940519,4.390414638726947,0.8817920600566399,1.2032697056573738,0.5678422220884949,2.9190495383145882,0.5078024262221832,0.0,bhb_EccFD,672.4472027526023,,,K16_Q3d_100_stratifiedtc_from_500,Q3d,7.73239e-07,1.6936237342683547,14447,503293.0,205672.0,0.98516,0.998,0.089507,0.0546147,0.140078,0.305673,0.980209,653425.0,286004.0,353198.0,108165.0,209755000000.0,7204.64,34405200.0,429378000.0,779965.0,76795.6,985186.0,25118900000000.0
Q3d_K16_100_stratifiedtc_0039,1.83736,711508.0,371701.0,1083209.0,443079.501339869,0.5224129595169696,14282.782948818285,0.3514425905478188,5.310165767555389e-05,0.0014306944869450047,2.0894105829190424,0.33856157548594107,0.5528054425744809,2.391517690532691,1.2904704435444052,6.258480319879504,0.0,bhb_EccFD,1448.502946729686,,,K16_Q3d_100_stratifiedtc_from_500,Q3d,4.45584e-05,141.14746489337992,17014,711508.0,371701.0,0.997686,0.998,0.123289,0.13943,0.1138,1.00054,0.973872,988271.0,275385.0,251029.0,55647.5,94567400000.0,9998.74,2447120.0,141811000.0,9.23809,103031.0,1182.44,316228000000.0
Q3d_K16_100_stratifiedtc_0040,0.759397,683828.0,596877.0,1280705.0,555916.0503704958,0.8728466807442807,4827.390673697636,0.3536584747236533,6.197604372843883e-05,0.0019514644906755757,4.646352933359901,0.031770111569307334,1.4046168083389374,1.7282482313843803,5.14534799456678,4.824390849220167,0.0,bhb_EccFD,3126.500863336593,,,K16_Q3d_100_stratifiedtc_from_500,Q3d,0.000101397,279.7275457372124,3155,683828.0,596877.0,0.996975,0.997091,0.276521,0.118714,0.168035,2.59923,0.95909,1155090.0,280000.0,237058.0,79976.2,97379100000.0,3452.96,415753.0,251462000.0,7.74822,359259.0,87227.6,125893000000.0
Q3d_K16_100_stratifiedtc_0041,2.46361,407871.0,403331.0,811202.0,353089.5431106904,0.9888690296686943,20393.700729575947,0.3545983890671295,5.384446960071949e-05,0.0015650045615770436,2.355061666061878,0.9371602044840152,2.8205570971869256,0.26039863941209973,2.1007585620096623,1.4971142172391279,0.0,bhb_EccFD,977.8849486084638,,,K16_Q3d_100_stratifiedtc_from_500,Q3d,1.58724e-05,42.52650430171563,30,407871.0,403331.0,0.997909,0.759894,0.135437,0.0278057,0.110136,3.61872,0.931262,737070.0,88660.9,330992.0,144010.0,143781000000.0,378.68,171000.0,761574000.0,6.14556,2451600.0,1629670.0,1000000000000.0
Q3d_K16_100_stratifiedtc_0042,3.58705,287553.0,180797.0,468350.0,197438.28443867594,0.6287432229884578,31974.097527403155,0.3609061833900705,6.453571711840545e-05,0.002046772657548967,4.892844699965056,-0.09864744556771798,1.0004304589253057,1.8955113583889651,2.986868318848323,0.4704280720658079,0.0,bhb_EccFD,426.5892131570066,,,K16_Q3d_100_stratifiedtc_from_500,Q3d,1.58724e-05,29.82994738541571,40,287553.0,180797.0,0.801944,0.841609,0.277888,0.147768,0.170569,2.1231,0.913115,430310.0,186472.0,189840.0,28141.4,29324800000.0,833.412,1005910.0,27030400.0,8.02506,31650.5,3274.56,1000000000000.0
Q3d_K16_100_stratifiedtc_0043,2.66004,429055.0,164180.0,593235.0,225971.97327983496,0.38265490438288796,22369.15149920906,0.3622050605204472,6.821114494076267e-05,0.0020251677729093646,2.8202979450928702,0.5427788512257619,0.7800655915122671,2.6709779811883525,1.6734164695963831,2.8444963947718067,0.0,bhb_EccFD,543.8611855462539,,,K16_Q3d_100_stratifiedtc_from_500,Q3d,6.88948e-06,17.379584335778173,13420,429055.0,164180.0,0.948522,0.991636,0.265863,0.119614,0.146374,3.20299,0.968344,549684.0,302835.0,236833.0,74358.4,42556700000.0,4656.53,2571180.0,148726000.0,8.37864,292667.0,294327.0,2511890000000.0
Q3d_K16_100_stratifiedtc_0044,1.95093,497009.0,397536.0,894545.0,386477.3009489763,0.7998567430368464,15366.737957233274,0.3642031519542533,5.56859122493406e-05,0.0016657602915723124,1.3354927332911648,-0.7540555140926385,1.9284975850655384,1.9337677716476993,5.224030378047182,2.0690460188646247,0.0,bhb_EccFD,1181.372087339782,,,K16_Q3d_100_stratifiedtc_from_500,Q3d,5.58037e-06,17.225566015238506,17207,497009.0,397536.0,0.998,0.982311,0.181497,0.0439274,0.139105,3.44513,0.960267,807531.0,195936.0,383964.0,189461.0,199282000000.0,6570.0,30299800.0,1187520000.0,508251000.0,551412.0,7871970.0,3162280000000.0
Q3d_K16_100_stratifiedtc_0045,4.30751,293104.0,230849.0,523953.0,226126.4576828568,0.787600988045199,39689.322458060946,0.3729289786703288,5.346134286304326e-05,0.001581213278982184,3.858376999645905,0.18912288808145453,2.901855652473849,1.037196701950551,1.0337599293850412,0.7656359842915967,0.0,bhb_EccFD,484.6444289026547,,,K16_Q3d_100_stratifiedtc_from_500,Q3d,1.28963e-05,19.39315427478936,3298,293104.0,230849.0,0.843507,0.358205,0.113545,0.125811,0.0860278,1.07454,0.87223,483912.0,275002.0,269866.0,97477.0,42160100000.0,109.409,3351720.0,69082600.0,475718000.0,2050.85,256514.0,1258930000000.0
Q3d_K16_100_stratifiedtc_0046,2.17677,412288.0,215113.0,627401.0,256573.24656591375,0.5217542106488668,17556.03140208832,0.3788781113065366,6.768469959317455e-05,0.0022061885482948292,2.69500596853954,-0.5277035707557758,0.287376365812955,0.0028034137431051003,3.831051336414669,4.366309006419052,0.0,bhb_EccFD,672.8153515293293,,,K16_Q3d_100_stratifiedtc_from_500,Q3d,8.49747e-06,24.739981254173024,9674,412288.0,215113.0,0.780164,0.998,0.132291,0.031577,0.10996,2.25977,0.919411,578781.0,207542.0,311750.0,132390.0,116030000000.0,594095.0,49931500.0,534037000.0,3.34827,273002.0,3548500.0,1995260000000.0
Q3d_K16_100_stratifiedtc_0047,4.35539,227559.0,189796.0,417355.0,180770.4832417184,0.8340518283170518,40208.34334913216,0.3803085781256315,6.069820578334811e-05,0.001967328489761016,4.083489212170222,-0.7723612889281305,2.501580045722289,1.8493029272244883,0.9042222079919918,5.44395416764374,0.0,bhb_EccFD,363.913996915097,,,K16_Q3d_100_stratifiedtc_from_500,Q3d,5.58037e-06,8.27151681084139,17416,227559.0,189796.0,0.976544,0.109291,0.269967,0.124182,0.165024,3.88068,0.862547,386078.0,331767.0,310228.0,24441.1,85753600000.0,22222400.0,5533920000.0,24083300.0,16.9689,6753.51,0.0,3162280000000.0
Q3d_K16_100_stratifiedtc_0048,2.65828,874223.0,150969.0,1025192.0,295219.44688124675,0.17268934814114933,22351.344941144773,0.3837223043882874,5.649772443649485e-05,0.0011724422332461807,3.4198969326424753,0.4462230582710772,1.7597799356383366,2.180456287488398,1.8816563603675087,0.014297331518752175,0.0,bhb_EccFD,748.893655569585,,,K16_Q3d_100_stratifiedtc_from_500,Q3d,1.22139e-06,3.082798556101762,6985,874223.0,150969.0,0.986562,0.998,0.222758,0.124437,0.141428,1.98673,0.998,983285.0,212613.0,322792.0,133658.0,71743300000.0,5721.55,9410240.0,586938000.0,1.13154,880563.0,2662360.0,15848900000000.0
Q3d_K16_100_stratifiedtc_0049,4.03641,272440.0,257443.0,529883.0,230534.10216723365,0.9449530171780942,36764.630629956766,0.3865488676535301,5.38504362836677e-05,0.0016476787523506044,1.1669599400471795,0.9003281865232441,1.8487333644649804,1.9404577779579357,3.0351586131739383,4.970930464921848,0.0,bhb_EccFD,497.4961262875343,,,K16_Q3d_100_stratifiedtc_from_500,Q3d,5.47354e-05,89.40033544078827,13213,272440.0,257443.0,0.892422,0.940673,0.0210007,0.149169,0.129455,6.23093,0.940044,480529.0,421037.0,275652.0,114931.0,62509500000.0,3820.62,18309400.0,339887000.0,0.0,215414.0,2347130.0,251189000000.0
Q3d_K16_100_stratifiedtc_0050,4.79667,265681.0,185271.0,450952.0,192519.48987395334,0.6973438070467968,45024.25289791561,0.39588701061127,5.470833768525388e-05,0.0016821499651128527,0.13439504031055305,1.1957249499323643,0.695329308258307,1.9847476237437416,1.7131078978603564,0.8921312333226447,0.0,bhb_EccFD,384.3067060829251,,,K16_Q3d_100_stratifiedtc_from_500,Q3d,1.905e-06,2.4789167158470033,541,265681.0,185271.0,0.96229,0.855764,0.114563,0.0461911,0.0778777,2.32544,0.946242,409895.0,194441.0,242404.0,29941.1,37051000000.0,8440660.0,817005000.0,21332500.0,19279800.0,2234.8,78.5927,10000000000000.0
Q3d_K16_100_stratifiedtc_0051,2.17603,428057.0,272699.0,700756.0,295935.9488253468,0.6370623538453991,17548.78953595761,0.3999412635923206,6.067377371656999e-05,0.0019757053885772866,4.74345419537593,1.0787794086877107,0.5571030419890394,3.0998243362322597,1.3458481696899476,2.5404182317930584,0.0,bhb_EccFD,793.5190793696939,,,K16_Q3d_100_stratifiedtc_from_500,Q3d,6.88948e-06,20.062480964514382,13410,428057.0,272699.0,0.998,0.996765,0.316348,0.169788,0.149551,2.86824,0.964954,635625.0,225375.0,346677.0,114587.0,170026000000.0,9188.56,32168000.0,398042000.0,59656500.0,112935.0,1451940.0,2511890000000.0
Q3d_K16_100_stratifiedtc_0052,3.2456,317395.0,244250.0,561645.0,241973.83778775603,0.7695458340553569,28388.127821342678,0.4217928030859185,5.625960409243499e-05,0.0018440497507490232,5.733533453335017,0.3426922990951358,0.8165597678690141,1.8569273883938633,1.0723737025146753,1.7988864672272138,0.0,bhb_EccFD,540.9704063212955,,,K16_Q3d_100_stratifiedtc_from_500,Q3d,1.28963e-05,27.01702967128115,3301,317395.0,244250.0,0.186027,0.947365,2.48132,1.48804,2.15091,2.67521,0.624925,538454.0,762286.0,222144.0,21581.9,44076200000.0,5378960.0,1379030000.0,18180400.0,18.9199,4621.61,0.0317232,1258930000000.0
Q3d_K16_100_stratifiedtc_0053,0.34708,1260550.0,698902.0,1959452.0,810137.788611447,0.5544421086033874,1892.5565214070136,0.4230588568246332,5.411349286931172e-05,0.0016658871870705416,5.240631039534424,-0.6990120076493508,2.718642406055087,0.8652805825647952,3.687838168327894,0.3960062709084405,0.0,bhb_EccFD,8744.640976188733,,,K16_Q3d_100_stratifiedtc_from_500,Q3d,1.58724e-05,19.26696202066439,18,1260550.0,698902.0,0.985617,0.998,0.223409,0.148135,0.166657,4.70434,0.96797,1785570.0,237119.0,673292.0,517046.0,929319000000.0,31044.2,78865500.0,25648400000.0,2610730000.0,14111700.0,104684000.0,1000000000000.0
Q3d_K16_100_stratifiedtc_0054,1.90473,518354.0,407182.0,925536.0,399365.32282976515,0.7855288084976676,14924.332792868636,0.435629523385149,5.151805665529259e-05,0.0016355902737143777,4.0123759658964016,0.2669186611822367,0.4995121759466303,1.8353973033488058,2.0526244996296175,0.8249321214010679,0.0,bhb_EccFD,1188.150879783008,,,K16_Q3d_100_stratifiedtc_from_500,Q3d,2.50532e-05,78.1793246970059,28120,407182.0,518354.0,0.992972,0.842472,0.258438,0.143134,0.150255,2.15809,0.935745,841653.0,136035.0,295683.0,103814.0,149723000000.0,2795.42,2770940.0,311265000.0,3.10895,189158.0,1200670.0,630957000000.0
Q3d_K16_100_stratifiedtc_0055,2.07696,530356.0,210691.0,741047.0,285074.8679603627,0.3972633476381902,16583.208788995453,0.4371032042871048,6.127475067783029e-05,0.001928439423827392,2.7803905874867563,0.6683382553662252,1.4257808947323867,0.5192988191523069,4.118582506499732,0.051655230185202246,0.0,bhb_EccFD,753.3331934379936,,,K16_Q3d_100_stratifiedtc_from_500,Q3d,2.50532e-05,74.92420518748358,28058,530356.0,210691.0,0.998,0.998,0.236329,0.08406,0.166223,3.85214,0.984466,683456.0,293535.0,236369.0,80366.0,49353600000.0,8960.87,2358030.0,137939000.0,9.57854,373162.0,442135.0,630957000000.0
Q3d_K16_100_stratifiedtc_0056,1.59248,603579.0,453984.0,1057563.0,454782.29748199886,0.7521534049395356,11989.758888582266,0.4540485915900477,5.021266935998297e-05,0.0016038064012149412,1.90677379547024,-0.3809035753633412,1.304419396754546,1.4338623461003488,4.393191296625717,2.320890404824741,0.0,bhb_EccFD,1493.699950871198,,,K16_Q3d_100_stratifiedtc_from_500,Q3d,4.51491e-06,14.94046776482717,21685,603579.0,453984.0,0.943607,0.998,0.0552666,0.0720108,0.127273,6.27586,0.954577,957624.0,122787.0,348986.0,139152.0,139473000000.0,2149.78,6732060.0,667477000.0,50182500.0,178522.0,3237920.0,3981070000000.0
Q3d_K16_100_stratifiedtc_0057,2.88396,336686.0,318743.0,655429.0,285163.7372062013,0.9467070207849451,24649.311005546548,0.4576541239054174,5.205876567184078e-05,0.0017273215988159922,4.260531546137598,-0.05893150397902193,0.9783909237511905,1.7197819123779268,3.543421490955598,6.190116030879959,0.0,bhb_EccFD,670.6143933934538,,,K16_Q3d_100_stratifiedtc_from_500,Q3d,1.905e-06,4.4787193475946205,788,336686.0,318743.0,0.998,0.753562,0.0391993,0.127278,0.158347,6.11406,0.931762,595751.0,356710.0,426836.0,242809.0,211268000000.0,123717000.0,4384260000.0,618420000.0,4024410000.0,1166480.0,843806.0,10000000000000.0
Q3d_K16_100_stratifiedtc_0058,1.37622,699640.0,276014.0,975654.0,374648.7425947846,0.3945086044251329,10022.78831194072,0.458867182476019,5.961411275962954e-05,0.0018966671790840123,0.5760168952122754,-1.2052557693073904,1.9197475632530137,1.2444361966075344,0.07420263458439341,4.367725698661935,0.0,bhb_EccFD,1254.379772999342,,,K16_Q3d_100_stratifiedtc_from_500,Q3d,4.51491e-06,15.211924173048729,21549,699640.0,276014.0,0.997353,0.998,0.0554105,0.159001,0.104291,6.21475,0.98497,900538.0,287514.0,385303.0,204542.0,162853000000.0,4027810.0,206216000.0,2019600000.0,9.72594,3750700.0,7795940.0,3981070000000.0
Q3d_K16_100_stratifiedtc_0059,1.91053,681851.0,308898.0,990749.0,393468.5441299974,0.4530285942236647,14979.765108022015,0.461759435873654,5.081229484903104e-05,0.0015248877745461938,4.160387946941142,-0.7357443088367457,2.5529724464802404,1.2351856223456732,5.076169054839736,5.887587423382252,0.0,bhb_EccFD,1148.006552890793,,,K16_Q3d_100_stratifiedtc_from_500,Q3d,6.72286e-05,209.50822711248193,9567,681851.0,308898.0,0.894419,0.994999,0.155393,0.0951558,0.0603349,3.21418,0.94939,913787.0,291284.0,273695.0,98506.8,137065000000.0,5106.05,4513530.0,306588000.0,0.0,299006.0,670567.0,199526000000.0
Q3d_K16_100_stratifiedtc_0060,1.37988,666854.0,306508.0,973362.0,387818.62962087523,0.45963284317106895,10055.56614334097,0.4709478095700921,5.771934790578617e-05,0.0018982095700532469,1.161031443135854,0.15008108479478577,1.5439347804978838,2.9014689445526454,4.767310461477404,2.614968278354628,0.0,bhb_EccFD,1299.512999065061,,,K16_Q3d_100_stratifiedtc_from_500,Q3d,8.49747e-06,28.627749704933432,9700,666854.0,306508.0,0.641269,0.921722,0.080124,0.172341,0.105695,5.95114,0.86993,909634.0,313902.0,431211.0,229879.0,312722000000.0,32092500.0,4806440000.0,3231540000.0,6.65446,8245940.0,1042780.0,1995260000000.0
Q3d_K16_100_stratifiedtc_0061,2.09038,563703.0,232602.0,796305.0,309301.7562054178,0.41263218396921786,16713.538979516296,0.492311535770272,5.553792050394419e-05,0.0017868260612622455,1.0380898418197926,0.06044392025681053,0.5676539726964295,0.9008794335343304,3.5101542709137266,4.857144621540697,0.0,bhb_EccFD,807.8209435935389,,,K16_Q3d_100_stratifiedtc_from_500,Q3d,1.04721e-05,31.207694417887517,6298,563703.0,232602.0,0.975751,0.998,0.206373,0.141793,0.0658137,2.90742,0.975755,734290.0,332220.0,310853.0,50810.9,237579000000.0,50255000.0,2850570000.0,113215000.0,26159200.0,5137.11,92.8327,1584890000000.0
Q3d_K16_100_stratifiedtc_0062,8.51465,53428.1,2932.23,56360.33,9263.731357299646,0.05488179441155497,87260.07761758527,0.4940657986431701,0.0002460480970204971,0.00819987554348556,2.7600843850433514,-0.17767652878508616,1.4759373380294816,0.5892368580984615,1.5803937123458656,3.300340659174758,0.0,bhb_EccFD,7.855292502407856,,,K16_Q3d_100_stratifiedtc_from_500,Q3d,9.73587e-07,0.5069574379112829,10636,53428.1,2932.23,0.423401,0.997965,0.131027,0.0784798,0.111393,4.79106,0.526216,56010.4,32882.2,238127.0,43378.6,14323500000.0,20336200.0,1020810000.0,33677400.0,9.66109,81550.7,152780.0,19952600000000.0
Q3d_K16_100_stratifiedtc_0063,1.67214,613158.0,323602.0,936760.0,383905.63788555004,0.527762827851875,12728.601378047033,0.4948159397492392,5.303741469376263e-05,0.0017566533135690175,1.5888073972071635,-0.22211638346666693,1.626275583864282,0.27127935808992326,1.2524241157148472,0.1676017945339108,0.0,bhb_EccFD,1157.214078597687,,,K16_Q3d_100_stratifiedtc_from_500,Q3d,6.11545e-07,1.999487761932687,18291,613158.0,323602.0,0.994333,0.570951,0.21525,0.106736,0.120083,2.50019,0.943049,859794.0,336361.0,369797.0,141670.0,104748000000.0,711.011,3506620.0,507774000.0,412719000.0,54278.3,2125380.0,31622800000000.0
Q3d_K16_100_stratifiedtc_0064,1.58835,980285.0,262735.0,1243020.0,424254.58990074415,0.26801899447609623,11951.651518702782,0.498249212740484,5.069645426011517e-05,0.001366697774018088,5.421511660810065,-0.5013708826454585,0.821264676731569,2.6229988140001534,4.960113306396499,4.4692393463967965,0.0,bhb_EccFD,1339.593570101892,,,K16_Q3d_100_stratifiedtc_from_500,Q3d,1.905e-06,6.3074168631022935,383,980285.0,262735.0,0.983503,0.997801,0.234006,0.126485,0.125006,3.88998,0.992943,1169090.0,268077.0,370689.0,191097.0,103371000000.0,12593.4,11467200.0,1563500000.0,0.0,3553040.0,7595310.0,10000000000000.0
Q3d_K16_100_stratifiedtc_0065,0.942843,866036.0,451223.0,1317259.0,538545.088568274,0.5210210660988689,6293.624348121218,0.5114816374427565,5.17401174515996e-05,0.0017181644299428794,3.4469375759619685,-0.5366818698373182,1.7342058240226341,1.397071627107205,0.47609109030867053,4.415620902123639,0.0,bhb_EccFD,2379.1240306968,,,K16_Q3d_100_stratifiedtc_from_500,Q3d,2.50532e-05,78.07472781914882,28098,866036.0,451223.0,0.998,0.963587,0.189391,0.107998,0.102378,2.24179,0.971512,1202240.0,301487.0,508251.0,348258.0,481050000000.0,19487.8,74224800.0,7514310000.0,855159000.0,9117780.0,42992100.0,630957000000.0
Q3d_K16_100_stratifiedtc_0066,2.68262,466769.0,251018.0,717787.0,295178.6922687326,0.5377777872994993,22597.76641183449,0.5131854190064998,5.04570641677633e-05,0.0016634935045345793,4.471681425066737,1.148628710748515,2.646874479183024,2.3408110166098113,1.3448204977998537,4.322029555202697,0.0,bhb_EccFD,694.4148340041601,,,K16_Q3d_100_stratifiedtc_from_500,Q3d,8.25661e-05,206.82299906817872,6101,466769.0,251018.0,0.733569,0.933981,0.226056,0.103642,0.156229,2.08822,0.902856,663701.0,228769.0,196347.0,38783.7,39240300000.0,1211.69,1050110.0,53690600.0,9.06277,56640.4,22007.1,158489000000.0
Q3d_K16_100_stratifiedtc_0067,0.880177,1384170.0,330262.0,1714432.0,561312.5733078016,0.23859930499866347,5783.857584178405,0.5262187431563883,5.091684431052779e-05,0.0013641263731324225,3.905433411495752,0.17217333913829877,2.4124932388573224,2.9490314026222246,2.0645391733402274,4.0682576372019605,0.0,bhb_EccFD,2598.339561117238,,,K16_Q3d_100_stratifiedtc_from_500,Q3d,8.49747e-06,25.623336910185227,9782,1384170.0,330262.0,0.998,0.998,0.162645,0.0449977,0.165852,4.91888,0.998,1619720.0,254847.0,306231.0,132288.0,88134000000.0,2802860.0,360899000.0,602111000.0,0.656841,3118730.0,0.00439728,1995260000000.0
Q3d_K16_100_stratifiedtc_0068,0.584748,1185530.0,524112.0,1709642.0,675182.1548953081,0.44209087918483714,3514.15720753409,0.5324677496382464,5.025772406528132e-05,0.001622961488726487,1.4968134277297402,-1.4663466901388191,2.104327631341024,3.0572644518841683,3.9815017182751387,1.6155040367374924,0.0,bhb_EccFD,4337.93098799248,,,K16_Q3d_100_stratifiedtc_from_500,Q3d,4.45584e-05,99.21535332475048,17001,1185530.0,524112.0,0.997306,0.997069,0.0528162,0.122799,0.0848945,5.92036,0.980636,1569760.0,331807.0,261130.0,100609.0,87747300000.0,7199.85,632333.0,453512000.0,8.12312,548478.0,89237.7,316228000000.0
Q3d_K16_100_stratifiedtc_0069,2.88471,468981.0,217043.0,686024.0,273749.1361165342,0.4627970003049164,24656.995419772033,0.544826134449461,5.001896639797001e-05,0.0016499686493070347,2.51161511966559,-0.43174159393439443,0.9624559040190692,1.4012010658672165,5.330499779136782,5.93410273153653,0.0,bhb_EccFD,610.0076138549239,,,K16_Q3d_100_stratifiedtc_from_500,Q3d,2.37028e-06,5.571282635428388,31913,468981.0,217043.0,0.990452,0.998,0.15167,0.110828,0.117161,4.82624,0.976556,628923.0,271908.0,384468.0,161933.0,188192000000.0,125297000.0,1611960000.0,478007000.0,1165940000.0,355337.0,670510.0,7943280000000.0
Q3d_K16_100_stratifiedtc_0070,2.35387,568621.0,233681.0,802302.0,311315.11233252625,0.41096090365990706,19301.09705935915,0.5480571680812968,5.048354247472822e-05,0.0016341409219425306,4.4140790745218395,-0.2995405231391356,1.1843014158392338,2.5788850624075166,0.49839716935706496,0.46975473726966654,0.0,bhb_EccFD,760.4930808484381,,,K16_Q3d_100_stratifiedtc_from_500,Q3d,6.72286e-05,186.10170890541946,9552,568621.0,233681.0,0.0210604,0.221322,0.117435,0.00995763,0.10889,3.70368,0.608871,773095.0,154871.0,217325.0,33376.3,64843400000.0,1044.92,860079.0,48828100.0,9.86911,13157.7,2763.87,199526000000.0
Q3d_K16_100_stratifiedtc_0071,3.2248,440518.0,168580.0,609098.0,232019.44857079044,0.3826858380361302,28171.354609843325,0.568871800258486,5.178620014647444e-05,0.0017087568846306425,3.7626007006723667,0.05220750257045666,1.7474041239716163,2.004596946354479,1.1190586858444906,0.06572003424112684,0.0,bhb_EccFD,477.0375229306488,,,K16_Q3d_100_stratifiedtc_from_500,Q3d,2.95127e-05,62.23954689439981,24595,440518.0,168580.0,0.960005,0.879194,0.264131,0.137544,0.126873,3.04886,0.966623,564589.0,300569.0,256742.0,64994.2,76630600000.0,2713.53,5195720.0,102570000.0,8.33283,104478.0,365049.0,501187000000.0
