source_id,z,m1_Msun,m2_Msun,total_mass_Msun,chirp_mass_Msun,q,DL_Mpc,t_c_yr,f_gw_start_hz,f_gw_isco_hz,Lambda,Beta,iota,psi_rad,var_phi,phi_c,eccentricity,engine,score_proxy,signal_rss,signal_max,catalog_kind,population_model,population_weight,observer_rate_weight_proxy,original_row_number,original_m1_Msun,original_m2_Msun,spin1,spin2,spin_angle_alpha,spin_angle_beta,spin_angle_gamma,spin_plane_psi,final_spin,final_mass_Msun,kick_velocity_km_s,escape_velocity_halo_km_s,escape_velocity_baryon_km_s,cluster_mass_Msun,disk_stars_mass_Msun,disk_gas_mass_Msun,bulge_stars_mass_Msun,bulge_gas_mass_Msun,nuclear_star_cluster_mass_Msun,reservoir_mass_Msun,final_halo_mass_Msun
popIII_K16_0031,1.16221,104441.0,1786.21,106227.21,9062.22764802916,0.017102574659377066,8140.912021305416,0.06605167603954308,0.0013393268418825362,0.019144320602212987,4.489994744879251,0.027091946296282157,1.1059155304906247,0.3704383611314116,4.356824780081334,0.3804690144216481,0.0,bhb_EccFD,21.255568216444647,,,K16_popIII_weighted_sample,popIII,1.58724e-05,52.79458151971452,1480,104441.0,1786.21,0.998,0.998,0.115326,0.144967,0.147436,5.46992,0.998,105826.0,5537.9,264982.0,112146.0,219488000000.0,689736000.0,1418120000.0,98404100.0,8.92581,4923460.0,0.0322928,1000000000000.0
popIII_K16_0032,5.36286,82608.6,845.787,83454.387,5275.722287332353,0.010238486065615443,51280.83540415871,0.039784004976503105,0.0011569815052221268,0.008280795625951465,5.037513460366339,-0.8433772979847731,2.1709931923111623,1.8992343938410836,3.098622958338733,5.2230142912450175,0.0,bhb_EccFD,7.507344456976207,,,K16_popIII_weighted_sample,popIII,1.905e-06,2.1126153632633273,2397,82608.6,845.787,0.997789,0.998,0.147869,0.0617487,0.13689,4.75161,0.998,83249.2,1978.47,269404.0,99174.9,30810300000.0,61.5396,648637.0,122444000.0,210988000.0,271244.0,647459.0,10000000000000.0
popIII_K16_0033,0.71155,26197.8,22418.1,48615.899999999994,21084.461261139128,0.8557245264869568,4458.849067567525,0.008288096821911301,0.0019914087911317236,0.05284521686312298,5.0354262903869556,1.0958780523527918,0.8128095903910039,0.2059482411052163,0.18919416460463342,4.41680637056081,0.0,bhb_EccFD,139.8956919588451,,,K16_popIII_weighted_sample,popIII,1.905e-06,5.014957010428822,3223,26197.8,22418.1,0.998,0.998,1.63683,2.2208,1.53793,1.62877,0.641551,46753.0,899067.0,220283.0,37688.1,8124660000000.0,52307400.0,707103000.0,9577620.0,12.923,241967.0,0.00544823,10000000000000.0
popIII_K16_0034,0.817163,45032.7,26194.5,71227.2,29683.402789741733,0.5816773144848078,5280.3597353629275,0.009420247023819335,0.0014764217935335877,0.03397299598024974,5.124638600640231,0.6478350385028044,0.7480334358511193,2.381640821750807,1.333320196732149,6.219890297756726,0.0,bhb_EccFD,189.08456198784953,,,K16_popIII_weighted_sample,popIII,1.905e-06,5.509649234167445,4451,45032.7,26194.5,0.998,0.998,0.132876,0.0943837,0.173124,5.41717,0.970185,64743.0,267134.0,278867.0,94781.3,2766420000000.0,529548000.0,595225000.0,15476800.0,15.1932,3189550.0,0.0,10000000000000.0
popIII_K16_0035,1.41253,44640.7,498.9,45139.6,3004.24369735418,0.011175900019488942,10348.788557184602,0.28236500964981576,0.001446245540828673,0.04037784871210555,4.593050502579491,0.4930803105705709,0.8611661163430294,2.9828563643559103,1.7056438855203464,2.0667375479076844,0.0,bhb_EccFD,3.3544267319602543,,,K16_popIII_weighted_sample,popIII,1.905e-06,6.4105405015015515,5303,44640.7,498.9,0.998,0.89703,0.19567,0.122619,0.0983598,4.1129,0.998,45023.7,2326.96,299833.0,158511.0,3920050000000.0,366674000.0,775970000.0,681604000.0,7.49816,9857530.0,0.0,10000000000000.0
popIII_K16_0036,5.18424,63421.7,1532.28,64953.979999999996,6761.210445572488,0.024160184920934004,49298.3290111402,0.08402015795879772,0.0007620140601685398,0.010946656807908272,5.702802191258012,0.15131296422433044,1.6259264062930525,0.4033555163657439,3.707370102016588,1.0714350110545283,0.0,bhb_EccFD,8.524346726675978,,,K16_popIII_weighted_sample,popIII,1.905e-06,2.2199695430524695,7501,63421.7,1532.28,0.996015,0.998,0.151539,0.151527,0.0443888,4.85801,0.998,64613.6,10598.8,308602.0,117719.0,83248900000.0,95035100.0,1765800000.0,152674000.0,395979000.0,782286.0,547136.0,10000000000000.0
popIII_K16_0037,5.17465,9763.41,1171.98,10935.39,2675.137943629062,0.12003797853413921,49192.10860449618,0.031428306386272954,0.00196882262763469,0.06512188808928718,4.170293830972019,-1.0550241807965224,2.010257863817227,1.5897771900621371,5.312035249107028,5.261857571165459,0.0,bhb_EccFD,3.4211582778475806,,,K16_popIII_weighted_sample,popIII,1.905e-06,2.2259359093183764,7511,9763.41,1171.98,0.998,0.998,0.144069,0.156162,0.09488,5.15056,0.998,10622.9,146510.0,152616.0,29000.3,6189090000.0,154.069,1344010.0,6444770.0,5567320.0,74644.2,35549.6,10000000000000.0
popIII_K16_0038,3.60498,1392840.0,5395.29,1398235.29,49708.832423662905,0.0038735892134057035,32163.762741446746,1.5847248785713715,8.752961443311563e-05,0.0006829133425464757,3.7751676225385067,-0.841728431004898,1.5560376245102032,1.985648967772564,1.9745626438628219,0.017091372253950615,0.0,bhb_EccFD,52.501536272443126,,,K16_popIII_weighted_sample,popIII,1.905e-06,3.559952393493507,8291,1392840.0,5395.29,0.998,0.998,0.178208,0.159972,0.0361805,4.27844,0.998,1396960.0,312.176,456035.0,225952.0,482597000000.0,27227.1,176244000.0,2202010000.0,552198000.0,4075060.0,9572190.0,10000000000000.0
popIII_K16_0039,2.34666,920988.0,30853.6,951841.6,119240.27076544374,0.03350054506681954,19229.60462577136,0.38086747563647305,0.00010555753471430698,0.0013803757805577223,1.81834310956046,-0.3303662990941373,1.4701938341396021,1.5410018032997832,4.191071265526207,2.2700561684030336,0.0,bhb_EccFD,251.2349460748987,,,K16_popIII_weighted_sample,popIII,1.905e-06,5.28455982163479,8298,920988.0,30853.6,0.998,0.998,0.257285,0.126931,0.147265,3.84769,0.998,944799.0,18353.5,350406.0,144842.0,2612600000000.0,1085100000.0,2113090000.0,539715000.0,18.5832,7057490.0,0.00686848,10000000000000.0
popIII_K16_0040,1.24782,61836.3,54960.3,116796.6,50732.879648063965,0.8888031787154147,8885.18380135409,0.021750657312664613,0.0006756425466589055,0.01674872970310969,1.036401799803269,-0.484023233704277,0.7982607856096728,0.13154063155154896,0.7618276136553672,6.129075320960046,0.0,bhb_EccFD,232.39671544026737,,,K16_popIII_weighted_sample,popIII,1.905e-06,6.398822814029193,9274,61836.3,54960.3,0.998,0.998,0.196426,0.172683,0.117883,4.83542,0.960025,105328.0,86847.8,416630.0,99006.5,321143000000.0,1893590000.0,24153700000.0,150348000.0,18.3558,2159120.0,0.0146041,10000000000000.0
