source_id,z,m1_Msun,m2_Msun,total_mass_Msun,chirp_mass_Msun,q,DL_Mpc,t_c_yr,f_gw_start_hz,f_gw_isco_hz,Lambda,Beta,iota,psi_rad,var_phi,phi_c,eccentricity,engine,score_proxy,signal_rss,signal_max,catalog_kind,population_model,population_weight,observer_rate_weight_proxy,original_row_number,original_m1_Msun,original_m2_Msun,spin1,spin2,spin_angle_alpha,spin_angle_beta,spin_angle_gamma,spin_plane_psi,final_spin,final_mass_Msun,kick_velocity_km_s,escape_velocity_halo_km_s,escape_velocity_baryon_km_s,cluster_mass_Msun,disk_stars_mass_Msun,disk_gas_mass_Msun,bulge_stars_mass_Msun,bulge_gas_mass_Msun,nuclear_star_cluster_mass_Msun,reservoir_mass_Msun,final_halo_mass_Msun
popIII_K16_100_uniformtc_0021,1.8835,317192.0,193921.0,511113.0,214617.363276597,0.611367878130596,14721.699244825184,0.2137892359924102,9.964163454794079e-05,0.0029835733710381453,0.13197077563467607,0.5474864941622268,1.5713947092807314,2.7534563029902888,1.333190978383965,3.116525184395659,0.0,bhb_EccFD,656.110979693694,,,K16_popIII_100_uniformtc_from_500,popIII,4.81319e-07,1.509258564699124,453715,317192.0,193921.0,0.998,0.998,0.149103,0.174216,0.039196,0.786328,0.968217,464039.0,275973.0,518342.0,153427.0,17566700000000.0,11474600000.0,34376000000.0,304441000.0,13.0029,14823300.0,0.0,39810700000000.0
popIII_K16_100_uniformtc_0022,2.26967,840703.0,40700.6,881403.6,135366.46296439838,0.04841257852059526,18468.522595464605,0.2234793996634543,0.0001208377415472971,0.0015257903461982627,4.5649423897665855,0.5447326214594479,1.5599324975253606,1.3669166469349485,2.07974590341867,4.764619615973458,0.0,bhb_EccFD,340.1949932885014,,,K16_popIII_100_uniformtc_from_500,popIII,2.95127e-05,83.71348048820242,504255,840703.0,40700.6,0.998,0.998,0.143346,0.174172,0.0380455,0.559664,0.998,871983.0,34036.0,379250.0,224011.0,263088000000.0,408.906,147238.0,2303770000.0,0.0,13736100.0,6484870.0,501187000000.0
popIII_K16_100_uniformtc_0023,5.16756,396857.0,5730.97,402587.97,31127.565051928454,0.014440894327175784,49113.59321238849,0.2331695633344984,0.0002004529758508857,0.001770921982497739,1.7450546289864324,0.7790943452983826,1.5431216162668855,1.8878018546324045,0.3100754355546671,4.990929378997417,0.0,bhb_EccFD,44.55579366473631,,,K16_popIII_100_uniformtc_from_500,popIII,6.11545e-07,0.7159925710041025,365535,396857.0,5730.97,0.998,0.998,0.311046,0.171852,0.168712,2.30632,0.998,401319.0,3967.78,309035.0,101118.0,70648100000.0,15474.7,3004440.0,270034000.0,2.99396,1040980.0,365790.0,31622800000000.0
popIII_K16_100_uniformtc_0024,1.06238,1287660.0,63000.4,1350660.4,208630.34378092253,0.04892626935681779,7288.8947800318265,0.2428597270055425,0.000119213756573061,0.0015785514805705624,1.1510232750343206,0.6669127780556899,1.257070588845444,1.5925917875088884,1.2926527743766405,4.132353901397138,0.0,bhb_EccFD,814.9535167097998,,,K16_popIII_100_uniformtc_from_500,popIII,3.64807e-06,11.87711205537091,509026,1287660.0,63000.4,0.998,0.997998,0.126219,0.15219,0.0259952,6.24343,0.998,1335960.0,37280.6,443620.0,162439.0,799859000000.0,3753530000.0,11064200000.0,877636000.0,44.7703,8390190.0,0.00321057,5011870000000.0
popIII_K16_100_uniformtc_0025,3.73127,197824.0,1441.67,199265.67,10308.61707109429,0.007287639517955354,33503.288479825045,0.2525498906765866,0.0004580728018508225,0.004664052054520439,3.0327845231049437,0.5876604870927715,0.5666471438955951,0.003015441487384156,6.270562647597615,0.6507668437864793,0.0,bhb_EccFD,11.54779682421323,,,K16_popIII_100_uniformtc_from_500,popIII,6.11545e-07,1.0982649965209947,364782,197824.0,1441.67,0.998,0.998,0.232647,0.127288,0.135801,4.11141,0.998,198924.0,1037.57,256626.0,77022.2,45193000000.0,1173.13,5451360.0,146389000.0,7.22104,393092.0,285268.0,31622800000000.0
popIII_K16_100_uniformtc_0026,3.35934,156009.0,28182.9,184191.9,54053.90749640967,0.18064919331577026,29577.000175170975,0.2622400543476308,0.0001687559155343372,0.005476238258893714,1.0425175538056763,0.9809492407909761,0.7110507207773462,0.3262476320588036,5.1489717670904875,1.7817390959940507,0.0,bhb_EccFD,92.81787200293714,,,K16_popIII_100_uniformtc_from_500,popIII,2.37028e-06,4.788634800894144,654412,156009.0,28182.9,0.997957,0.998,0.140462,0.166229,0.16886,0.868514,0.998,176298.0,209058.0,263754.0,93614.1,40997600000.0,1335.93,8042230.0,152124000.0,56114600.0,442445.0,703231.0,7943280000000.0
popIII_K16_100_uniformtc_0027,0.379653,153780.0,2535.31,156315.31,13054.44017542075,0.016486604239823125,2101.601857585634,0.2719302180186748,0.0008304230785794928,0.020389295469579186,3.2337176668407133,-1.4715163994648786,0.9177533933066503,1.2854459768172883,2.039315220281384,2.332307756998876,0.0,bhb_EccFD,52.02307669145372,,,K16_popIII_100_uniformtc_from_500,popIII,8.25661e-05,112.84257625772999,135294,153780.0,2535.31,0.998,0.998,0.0512757,0.0906094,0.0510548,0.484808,0.998,155726.0,4911.44,258381.0,68091.0,147801000000.0,85533400.0,2205330000.0,149131000.0,26.6588,400221.0,0.0186468,158489000000.0
popIII_K16_100_uniformtc_0028,1.41253,44640.7,498.9,45139.6,3004.24369735418,0.011175900019488942,10348.788557184602,0.2816203816897189,0.001447678355683149,0.04037784871210555,4.593050502579491,0.4930803105705709,0.8611661163430294,2.9828563643559103,1.7056438855203464,2.0667375479076844,0.0,bhb_EccFD,3.356641883332986,,,K16_popIII_100_uniformtc_from_500,popIII,1.905e-06,6.4105405015015515,5303,44640.7,498.9,0.998,0.89703,0.19567,0.122619,0.0983598,4.1129,0.998,45023.7,2326.96,299833.0,158511.0,3920050000000.0,366674000.0,775970000.0,681604000.0,7.49816,9857530.0,0.0,10000000000000.0
popIII_K16_100_uniformtc_0029,1.96824,84363.6,641.408,85005.008,4509.0472185028375,0.007602899828836133,15532.995251383605,0.291310545360763,0.0009742660922838275,0.0174272988783581,3.692254558115061,0.47452188931702877,2.234556222426767,0.49131234850903704,1.0431444928031275,3.056516480254826,0.0,bhb_EccFD,4.773491754940974,,,K16_popIII_100_uniformtc_from_500,popIII,5.47354e-05,168.25309007060116,288251,84363.6,641.408,0.998,0.998,0.188608,0.115022,0.163953,4.82986,0.998,84851.4,1132.05,192757.0,60098.6,28980000000.0,1021.49,664557.0,52305400.0,5.63208,371756.0,149917.0,251189000000.0
popIII_K16_100_uniformtc_0030,1.00075,216328.0,15492.3,231820.3,43863.86410144384,0.07161486261602751,6772.173001118266,0.3010007090318071,0.0002970988002746335,0.009480457949174903,0.7318882500967566,-0.939337025711056,1.990693950528306,2.3695769731658634,5.941478740150859,4.441832221540063,0.0,bhb_EccFD,113.9476596096128,,,K16_popIII_100_uniformtc_from_500,popIII,6.72286e-05,214.59746589395291,207654,216328.0,15492.3,0.998,0.998,0.0916624,0.163066,0.157296,0.581612,0.998,228025.0,70700.9,281422.0,87736.8,156876000000.0,85491000.0,5356930000.0,290244000.0,39.2565,601041.0,0.0171706,199526000000.0
